5,11,2022-07-05T16:50:45.926668,1,1.4000000000000001
4,19,2022-07-05T16:50:45.926813,3,5.699999999999999
7,18,2022-07-05T16:50:45.926813,8,7.800000000000001
4,18,2022-07-05T16:50:45.926813,2,5.4
6,19,2022-07-05T16:50:45.926813,5,9.9
8,12,2022-07-05T16:50:45.926813,3,8.7
6,18,2022-07-05T16:50:45.926813,1,3.9000000000000004
7,15,2022-07-05T16:50:45.926813,6,7.4
4,13,2022-07-05T16:50:45.926813,7,6.5
3,17,2022-07-05T16:50:45.926813,4,3.3000000000000003
8,12,2022-07-05T16:54:11.312109,3,0.7000000000000001
5,13,2022-07-05T16:54:11.312109,2,2.9
9,17,2022-07-05T16:54:11.312109,9,0.7000000000000001
6,12,2022-07-05T16:54:11.312109,1,4.1
1,12,2022-07-05T16:54:11.312109,4,2.4
2,16,2022-07-05T16:54:11.312109,8,3.4000000000000004
7,11,2022-07-05T16:54:11.312109,7,8.100000000000001
9,19,2022-07-05T16:54:11.312109,9,0.5
2,16,2022-07-05T16:54:11.312109,3,4.699999999999999
5,14,2022-07-05T16:54:11.312109,5,2.5
7,16,2022-07-05T17:01:27.028684,8,4.699999999999999
6,19,2022-07-05T17:01:27.028684,2,9.200000000000001
6,20,2022-07-05T17:01:27.028684,5,0.3
10,20,2022-07-05T17:01:27.028684,7,8.0
9,19,2022-07-05T17:01:27.028684,10,1.7999999999999998
9,14,2022-07-05T17:01:27.028684,3,5.8
1,12,2022-07-05T17:01:27.028684,3,4.1
2,16,2022-07-05T17:01:27.028684,2,9.200000000000001
6,19,2022-07-05T17:01:27.028684,4,8.299999999999999
1,14,2022-07-05T17:01:27.028684,9,2.1
7,12,2022-07-05T17:09:48.047394,5,8.5
8,19,2022-07-05T17:09:48.047394,1,0.7000000000000001
5,12,2022-07-05T17:09:48.047394,3,2.8000000000000003
6,10,2022-07-05T17:09:48.047394,8,2.2
5,11,2022-07-05T17:09:48.047394,2,9.200000000000001
8,13,2022-07-05T17:09:48.047394,10,6.800000000000001
1,19,2022-07-05T17:09:48.047394,2,5.0
1,17,2022-07-05T17:09:48.047394,8,5.0
6,12,2022-07-05T17:09:48.047394,6,9.399999999999999
6,18,2022-07-05T17:09:48.047394,2,0.3
2,10,2022-07-05T17:13:18.468873,9,7.800000000000001
3,20,2022-07-05T17:13:18.468873,9,1.5
1,20,2022-07-05T17:13:18.468873,3,9.9
5,19,2022-07-05T17:13:18.468873,8,5.8
3,17,2022-07-05T17:13:18.468873,2,8.100000000000001
6,14,2022-07-05T17:13:18.468873,5,6.8999999999999995
6,12,2022-07-05T17:13:18.468873,5,9.1
9,11,2022-07-05T17:13:18.468873,4,2.8000000000000003
6,16,2022-07-05T17:13:18.468873,7,2.8000000000000003
5,18,2022-07-05T17:13:18.468873,5,1.6
9,18,2022-07-05T17:16:23.904363,5,4.4
1,12,2022-07-05T17:16:23.904363,7,7.199999999999999
8,17,2022-07-05T17:16:23.904363,4,7.800000000000001
8,18,2022-07-05T17:16:23.904363,4,1.4000000000000001
6,15,2022-07-05T17:16:23.904363,1,5.699999999999999
7,11,2022-07-05T17:16:23.904363,1,0.5
4,11,2022-07-05T17:16:23.904363,4,4.2
3,19,2022-07-05T17:16:23.904363,6,3.0
8,16,2022-07-05T17:16:23.904363,2,7.9
7,18,2022-07-05T17:16:23.904363,10,3.4000000000000004
9,19,2022-07-05T17:59:19.383823,4,4.8
5,11,2022-07-05T17:59:19.383823,8,4.699999999999999
3,12,2022-07-05T17:59:19.383823,10,4.3
