1,20,2022-07-05T11:40:25.490521,4,7.800000000000001
10,20,2022-07-05T11:40:25.490521,4,9.7
3,13,2022-07-05T11:40:25.490521,5,9.200000000000001
8,14,2022-07-05T11:40:25.490521,5,8.9
3,14,2022-07-05T11:40:25.490521,1,3.0
1,19,2022-07-05T11:40:25.490521,1,4.3
2,10,2022-07-05T11:40:25.490521,7,1.7999999999999998
10,10,2022-07-05T11:40:25.490521,6,6.1
4,13,2022-07-05T11:40:25.490521,5,1.2
5,13,2022-07-05T11:40:25.490521,10,9.0
5,19,2022-07-05T11:40:50.555022,2,1.4000000000000001
6,17,2022-07-05T11:40:50.555022,4,0.5
1,14,2022-07-05T11:40:50.555022,9,2.6
6,15,2022-07-05T11:40:50.555022,5,6.5
1,16,2022-07-05T11:40:50.555022,6,3.3000000000000003
10,11,2022-07-05T11:40:50.555022,8,1.3
2,10,2022-07-05T11:40:50.555022,10,8.100000000000001
5,16,2022-07-05T11:40:50.555022,5,3.7
1,19,2022-07-05T11:40:50.555022,8,7.5
4,12,2022-07-05T11:40:50.555022,5,9.7
3,13,2022-07-05T11:41:15.645711,4,9.3
10,19,2022-07-05T11:41:15.645711,1,3.0
9,17,2022-07-05T11:41:15.645711,10,2.6
4,17,2022-07-05T11:41:15.645711,9,4.4
8,17,2022-07-05T11:41:15.645711,5,3.5999999999999996
8,18,2022-07-05T11:41:15.645711,5,9.3
5,11,2022-07-05T11:41:15.645711,4,4.699999999999999
2,13,2022-07-05T11:41:15.645711,4,0.5
6,11,2022-07-05T11:41:15.645711,7,3.1
2,12,2022-07-05T11:41:15.645711,4,1.7000000000000002
9,16,2022-07-05T11:42:40.920504,4,3.3000000000000003
8,13,2022-07-05T11:42:40.920504,9,4.0
5,10,2022-07-05T11:42:40.920504,2,5.6000000000000005
8,14,2022-07-05T11:42:40.920504,4,2.3000000000000003
4,10,2022-07-05T11:42:40.920504,7,1.9
9,11,2022-07-05T11:42:40.920504,8,0.4
10,17,2022-07-05T11:42:40.920504,5,6.7
1,20,2022-07-05T11:42:40.920504,2,9.9
5,17,2022-07-05T11:42:40.920504,4,9.9
7,19,2022-07-05T11:42:40.920504,7,6.5
9,15,2022-07-05T11:44:11.171796,8,2.5
8,16,2022-07-05T11:44:11.171796,2,8.0
10,12,2022-07-05T11:44:11.171796,7,8.100000000000001
5,10,2022-07-05T11:44:11.171796,8,3.1
6,18,2022-07-05T11:44:11.171796,2,2.6
1,18,2022-07-05T11:44:11.171796,6,2.5
4,12,2022-07-05T11:44:11.171796,5,2.8000000000000003
9,20,2022-07-05T11:44:11.171796,8,3.0
10,10,2022-07-05T11:44:11.171796,10,9.399999999999999
3,17,2022-07-05T11:44:11.171796,9,2.9
7,18,2022-07-05T11:45:26.345160,9,1.7000000000000002
1,12,2022-07-05T11:45:26.345160,6,1.0
1,11,2022-07-05T11:45:26.345160,6,2.7
3,19,2022-07-05T11:45:26.345160,3,3.5
8,15,2022-07-05T11:45:26.345160,6,2.4
2,11,2022-07-05T11:45:26.345160,3,3.9000000000000004
2,16,2022-07-05T11:45:26.345160,1,4.9
2,15,2022-07-05T11:45:26.345160,8,1.4000000000000001
9,18,2022-07-05T11:45:26.345630,3,7.4
10,19,2022-07-05T11:45:26.345630,4,2.9
10,10,2022-07-05T11:46:01.439908,9,9.6
8,10,2022-07-05T11:46:01.439908,8,7.3
4,15,2022-07-05T11:46:01.439908,1,3.7
2,15,2022-07-05T11:46:01.439908,3,0.8999999999999999
3,19,2022-07-05T11:46:01.439908,3,7.800000000000001
7,20,2022-07-05T11:46:01.439908,6,4.5
6,18,2022-07-05T11:46:01.439908,6,4.2
9,20,2022-07-05T11:46:01.439908,7,5.8999999999999995
4,13,2022-07-05T11:46:01.439908,6,7.5
1,10,2022-07-05T11:46:01.439908,10,1.9
6,13,2022-07-05T11:46:46.553411,7,7.800000000000001
8,16,2022-07-05T11:46:46.553411,2,8.2
8,18,2022-07-05T11:46:46.553411,6,2.3000000000000003
2,12,2022-07-05T11:46:46.553411,2,6.0
9,10,2022-07-05T11:46:46.553411,4,9.7
2,17,2022-07-05T11:46:46.553411,3,1.7999999999999998
4,18,2022-07-05T11:46:46.553411,9,8.7
8,12,2022-07-05T11:46:46.553411,10,7.5
7,11,2022-07-05T11:46:46.553411,9,8.5
10,11,2022-07-05T11:46:46.553411,3,8.8
3,10,2022-07-05T11:49:51.927841,2,3.2
4,17,2022-07-05T11:49:51.928139,7,3.2
7,18,2022-07-05T11:49:51.928139,3,8.5
9,11,2022-07-05T11:49:51.928139,2,5.699999999999999
3,17,2022-07-05T11:49:51.928139,2,8.5
7,15,2022-07-05T11:49:51.928139,2,0.8999999999999999
10,13,2022-07-05T11:49:51.928139,9,1.2
6,18,2022-07-05T11:49:51.928139,5,0.7000000000000001
1,17,2022-07-05T11:49:51.928139,8,4.2
10,12,2022-07-05T11:49:51.928139,4,6.2
1,12,2022-07-05T11:50:57.062786,5,1.9
9,17,2022-07-05T11:50:57.063092,2,2.2
6,13,2022-07-05T11:50:57.063224,5,3.8
6,19,2022-07-05T11:50:57.063224,6,2.5
1,15,2022-07-05T11:50:57.063224,2,7.3
5,19,2022-07-05T11:50:57.063224,5,5.8999999999999995
3,16,2022-07-05T11:50:57.063224,9,5.8999999999999995
9,16,2022-07-05T11:50:57.063224,3,7.4
10,16,2022-07-05T11:50:57.063224,10,5.2
5,13,2022-07-05T11:50:57.063224,4,8.299999999999999
1,14,2022-07-05T11:51:12.110762,5,6.0
6,13,2022-07-05T11:51:12.110762,1,3.5999999999999996
9,14,2022-07-05T11:51:12.110762,8,5.4
6,12,2022-07-05T11:51:12.110762,6,9.7
9,15,2022-07-05T11:51:12.110762,5,8.7
5,14,2022-07-05T11:51:12.110762,10,9.7
3,18,2022-07-05T11:51:12.110762,10,0.8999999999999999
5,14,2022-07-05T11:51:12.110762,2,8.299999999999999
9,11,2022-07-05T11:51:12.110762,3,8.5
7,10,2022-07-05T11:51:12.110762,9,9.5
2,16,2022-07-05T11:51:27.144421,1,0.0
5,13,2022-07-05T11:51:27.144421,2,7.1
8,20,2022-07-05T11:51:27.144421,10,3.7
10,14,2022-07-05T11:51:27.144421,6,0.2
9,20,2022-07-05T11:51:27.144421,2,5.2
10,15,2022-07-05T11:51:27.144421,8,5.699999999999999
8,14,2022-07-05T11:51:27.144421,1,7.800000000000001
3,20,2022-07-05T11:51:27.144421,7,2.9
7,19,2022-07-05T11:51:27.144421,3,3.9000000000000004
3,10,2022-07-05T11:51:27.144421,5,2.4
7,10,2022-07-05T11:51:32.154200,5,9.7
8,16,2022-07-05T11:51:32.154200,4,1.6
8,16,2022-07-05T11:51:32.154200,6,5.0
3,13,2022-07-05T11:51:32.154200,3,3.5999999999999996
4,19,2022-07-05T11:51:32.154200,8,9.6
4,11,2022-07-05T11:51:32.154200,4,6.6000000000000005
1,20,2022-07-05T11:51:32.154200,10,1.5
9,20,2022-07-05T11:51:32.154200,1,1.6
8,12,2022-07-05T11:51:32.154200,10,6.800000000000001
1,16,2022-07-05T11:51:32.154200,5,6.0
3,10,2022-07-05T11:52:47.379728,3,5.8999999999999995
10,20,2022-07-05T11:52:47.379728,8,0.5
8,11,2022-07-05T11:52:47.379728,5,9.7
8,16,2022-07-05T11:52:47.379728,4,1.1
2,15,2022-07-05T11:52:47.379728,3,2.4
4,10,2022-07-05T11:52:47.379728,7,2.6
6,17,2022-07-05T11:52:47.379728,2,1.4000000000000001
4,15,2022-07-05T11:52:47.379728,10,0.4
4,11,2022-07-05T11:52:47.379728,3,9.1
7,14,2022-07-05T11:52:47.379728,4,7.199999999999999
1,20,2022-07-05T11:56:32.930045,4,4.4
10,12,2022-07-05T11:56:32.930045,9,3.0
10,19,2022-07-05T11:56:32.930045,1,5.300000000000001
3,19,2022-07-05T11:56:32.930045,9,8.7
6,11,2022-07-05T11:56:32.930045,3,9.200000000000001
5,13,2022-07-05T11:56:32.930045,10,8.9
10,13,2022-07-05T11:56:32.930045,4,3.8
9,17,2022-07-05T11:56:32.930045,2,6.5
2,11,2022-07-05T11:56:32.930045,2,7.199999999999999
5,18,2022-07-05T11:56:32.930045,9,9.6
5,14,2022-07-05T11:56:47.969905,1,3.7
6,10,2022-07-05T11:56:47.969905,3,6.8999999999999995
1,10,2022-07-05T11:56:47.969905,6,4.6000000000000005
9,11,2022-07-05T11:56:47.969905,4,2.2
6,10,2022-07-05T11:56:47.969905,8,9.5
3,14,2022-07-05T11:56:47.969905,2,3.1
8,17,2022-07-05T11:56:47.969905,10,9.7
6,19,2022-07-05T11:56:47.969905,10,7.1
3,14,2022-07-05T11:56:47.969905,8,8.2
5,17,2022-07-05T11:56:47.969905,5,9.200000000000001
10,13,2022-07-05T11:57:43.083027,1,4.699999999999999
5,20,2022-07-05T11:57:43.083027,10,6.8999999999999995
5,20,2022-07-05T11:57:43.083027,1,4.3
1,12,2022-07-05T11:57:43.083027,5,2.2
4,10,2022-07-05T11:57:43.083027,8,3.7
5,18,2022-07-05T11:57:43.083027,7,5.2
7,19,2022-07-05T11:57:43.083027,6,6.3
1,10,2022-07-05T11:57:43.083027,8,7.3
5,20,2022-07-05T11:57:43.083027,2,2.3000000000000003
4,16,2022-07-05T11:57:43.083027,7,5.0
7,17,2022-07-05T11:58:18.201102,5,9.7
7,15,2022-07-05T11:58:18.201102,8,8.0
7,18,2022-07-05T11:58:18.201102,1,2.4
9,20,2022-07-05T11:58:18.201102,8,6.8999999999999995
10,19,2022-07-05T11:58:18.201102,6,8.299999999999999
5,19,2022-07-05T11:58:18.201102,2,9.8
8,13,2022-07-05T11:58:18.201102,7,8.4
10,15,2022-07-05T11:58:18.201102,2,6.5
5,12,2022-07-05T11:58:18.201102,8,7.1
6,13,2022-07-05T11:58:18.201102,5,6.6000000000000005
1,14,2022-07-05T11:59:28.386020,8,4.4
9,18,2022-07-05T11:59:28.386020,8,8.4
10,13,2022-07-05T11:59:28.386020,2,3.3000000000000003
2,14,2022-07-05T11:59:28.386020,4,6.5
8,19,2022-07-05T11:59:28.386020,9,7.800000000000001
9,11,2022-07-05T11:59:28.386020,5,9.3
4,13,2022-07-05T11:59:28.386020,6,8.7
8,16,2022-07-05T11:59:28.386020,10,4.699999999999999
6,13,2022-07-05T11:59:28.386020,10,7.9
8,14,2022-07-05T11:59:28.386950,8,4.5
8,15,2022-07-05T11:59:38.413778,7,6.1
8,16,2022-07-05T11:59:38.413778,10,0.3
8,12,2022-07-05T11:59:38.413778,3,9.0
10,19,2022-07-05T11:59:38.413778,9,0.1
5,14,2022-07-05T11:59:38.413778,4,6.2
7,14,2022-07-05T11:59:38.413778,6,9.399999999999999
7,13,2022-07-05T11:59:38.413778,2,0.8999999999999999
6,11,2022-07-05T11:59:38.413778,4,8.7
2,17,2022-07-05T11:59:38.413778,2,1.2
7,18,2022-07-05T11:59:38.413778,6,1.7000000000000002
10,11,2022-07-05T11:59:48.443431,1,4.9
3,18,2022-07-05T11:59:48.443431,6,0.8999999999999999
4,13,2022-07-05T11:59:48.443431,8,6.0
2,12,2022-07-05T11:59:48.443431,6,4.1
4,12,2022-07-05T11:59:48.443431,5,6.7
5,14,2022-07-05T11:59:48.443431,10,9.1
6,10,2022-07-05T11:59:48.444153,1,2.1
1,18,2022-07-05T11:59:48.444153,9,4.699999999999999
4,15,2022-07-05T11:59:48.444153,1,2.2
1,11,2022-07-05T11:59:48.444153,1,0.8999999999999999
5,17,2022-07-05T12:00:58.577262,2,4.699999999999999
5,17,2022-07-05T12:00:58.577530,8,1.3
8,10,2022-07-05T12:00:58.577530,10,4.9
8,14,2022-07-05T12:00:58.577530,9,5.699999999999999
2,20,2022-07-05T12:00:58.577530,4,0.3
5,15,2022-07-05T12:00:58.577530,3,6.8999999999999995
10,16,2022-07-05T12:00:58.577530,1,6.0
4,11,2022-07-05T12:00:58.577530,1,4.2
1,10,2022-07-05T12:00:58.577530,3,0.2
8,17,2022-07-05T12:00:58.577530,10,2.5
7,20,2022-07-05T12:07:09.408446,7,4.9
