9,14,2022-07-05T18:21:27.259992,1,3.1
4,16,2022-07-05T18:21:27.259992,4,3.9000000000000004
4,10,2022-07-05T18:21:27.259992,10,8.9
4,18,2022-07-05T18:21:27.259992,8,2.2
10,15,2022-07-05T18:21:27.259992,10,2.4
2,17,2022-07-05T18:21:27.259992,7,8.2
10,12,2022-07-05T18:21:27.259992,8,9.200000000000001
4,16,2022-07-05T18:21:27.259992,7,6.3
4,11,2022-07-05T18:21:27.259992,2,1.1
1,10,2022-07-05T18:21:27.259992,2,7.6
1,13,2022-07-05T18:22:47.409010,9,9.8
10,16,2022-07-05T18:22:47.409010,5,6.0
1,18,2022-07-05T18:22:47.409010,6,9.1
5,20,2022-07-05T18:22:47.409010,9,9.0
3,16,2022-07-05T18:22:47.409010,7,2.3000000000000003
8,13,2022-07-05T18:22:47.409010,2,4.6000000000000005
4,16,2022-07-05T18:22:47.409010,10,2.9
3,13,2022-07-05T18:22:47.409010,3,2.7
10,15,2022-07-05T18:22:47.409010,8,1.3
2,19,2022-07-05T18:22:47.409010,9,4.9
9,19,2022-07-05T18:26:47.968712,8,5.1
10,10,2022-07-05T18:26:47.968712,4,8.6
1,19,2022-07-05T18:26:47.968712,6,1.6
5,19,2022-07-05T18:26:47.968712,1,8.8
7,15,2022-07-05T18:26:47.968712,7,6.7
5,19,2022-07-05T18:26:47.968712,10,7.4
5,10,2022-07-05T18:26:47.968712,8,4.4
10,19,2022-07-05T18:26:47.968712,10,9.200000000000001
4,18,2022-07-05T18:26:47.968712,5,4.2
2,16,2022-07-05T18:26:47.968712,1,1.7999999999999998
4,13,2022-07-05T18:31:43.605805,3,4.3
7,10,2022-07-05T18:31:43.605805,10,3.4000000000000004
5,16,2022-07-05T18:31:43.605805,6,2.4
2,19,2022-07-05T18:31:43.605805,4,10.0
8,13,2022-07-05T18:31:43.605805,2,1.4000000000000001
5,17,2022-07-05T18:31:43.605805,2,2.5
4,13,2022-07-05T18:31:43.605805,10,3.8
8,15,2022-07-05T18:31:43.605805,9,1.5
7,18,2022-07-05T18:31:43.605805,6,1.9
4,16,2022-07-05T18:31:43.605805,1,7.1
9,11,2022-07-05T18:36:19.148148,1,5.6000000000000005
1,16,2022-07-05T18:36:19.148148,1,7.4
10,14,2022-07-05T18:36:19.148148,7,0.5
3,19,2022-07-05T18:36:19.148148,9,5.6000000000000005
3,17,2022-07-05T18:36:19.148148,5,9.9
1,18,2022-07-05T18:36:19.148148,10,9.0
7,19,2022-07-05T18:36:19.148148,1,8.5
5,20,2022-07-05T18:36:19.148148,3,2.1
4,20,2022-07-05T18:36:19.148148,9,7.3
10,11,2022-07-05T18:36:19.148148,3,8.7
7,16,2022-07-05T18:39:49.773245,2,4.8
1,13,2022-07-05T18:39:49.773245,8,1.9
1,18,2022-07-05T18:39:49.773245,8,6.5
8,17,2022-07-05T18:39:49.773245,8,2.9
6,18,2022-07-05T18:39:49.773245,7,5.300000000000001
10,20,2022-07-05T18:39:49.773245,2,8.7
2,19,2022-07-05T18:39:49.773245,10,5.2
10,12,2022-07-05T18:39:49.773245,1,1.7999999999999998
10,10,2022-07-05T18:39:49.773245,7,9.1
8,19,2022-07-05T18:39:49.773245,1,7.4
1,10,2022-07-05T18:41:24.988597,10,0.2
5,20,2022-07-05T18:41:24.988597,6,3.8
8,20,2022-07-05T18:41:24.988597,3,6.5
6,10,2022-07-05T18:41:24.988597,4,1.5
7,20,2022-07-05T18:41:24.988597,8,9.6
4,11,2022-07-05T18:41:24.988597,5,9.9
6,17,2022-07-05T18:41:24.988597,10,4.6000000000000005
3,13,2022-07-05T18:41:24.988597,10,8.5
4,19,2022-07-05T18:41:24.988597,1,4.4
10,15,2022-07-05T18:41:24.988597,7,6.800000000000001
8,17,2022-07-05T18:42:30.115175,10,1.2
9,18,2022-07-05T18:42:30.115175,9,2.6
9,15,2022-07-05T18:42:30.115175,1,4.8
10,19,2022-07-05T18:42:30.115175,6,6.3
7,15,2022-07-05T18:42:30.115175,2,2.8000000000000003
7,15,2022-07-05T18:42:30.115175,5,3.4000000000000004
8,12,2022-07-05T18:42:30.115175,1,7.9
8,12,2022-07-05T18:42:30.115175,10,7.7
6,14,2022-07-05T18:42:30.115175,1,2.7
6,17,2022-07-05T18:42:30.115175,1,0.1
6,13,2022-07-05T18:45:40.525150,3,8.9
10,12,2022-07-05T18:45:40.525150,2,1.2
6,12,2022-07-05T18:45:40.525150,2,5.8999999999999995
8,17,2022-07-05T18:45:40.525150,2,6.1
2,14,2022-07-05T18:45:40.525150,2,3.7
6,18,2022-07-05T18:45:40.525150,7,4.0
10,14,2022-07-05T18:45:40.525150,7,6.5
3,17,2022-07-05T18:45:40.525150,9,9.6
9,13,2022-07-05T18:45:40.525150,8,5.8999999999999995
10,15,2022-07-05T18:45:40.525150,2,0.4
3,17,2022-07-05T18:46:30.642362,10,4.4
4,17,2022-07-05T18:46:30.642362,10,1.7999999999999998
3,17,2022-07-05T18:46:30.642362,10,2.5
