3,11,2022-07-05T14:38:10.192947,5,8.8
3,17,2022-07-05T14:38:10.192947,9,5.2
9,15,2022-07-05T14:38:10.192947,10,0.8
7,15,2022-07-05T14:38:10.192947,10,7.7
4,14,2022-07-05T14:38:10.192947,7,2.3000000000000003
8,17,2022-07-05T14:38:10.192947,5,9.8
5,13,2022-07-05T14:38:10.192947,2,7.7
1,17,2022-07-05T14:38:10.192947,3,8.8
5,10,2022-07-05T14:38:10.192947,3,3.1
8,20,2022-07-05T14:38:10.192947,9,5.300000000000001
5,16,2022-07-05T21:42:19.158459,3,8.5
6,16,2022-07-05T21:42:19.158459,7,5.4
9,10,2022-07-05T21:42:19.158459,10,4.3
5,20,2022-07-05T21:42:19.158459,1,2.8000000000000003
2,16,2022-07-05T21:42:19.158459,1,8.7
4,11,2022-07-05T21:42:19.158459,5,1.6
2,17,2022-07-05T21:42:19.158459,1,9.6
3,17,2022-07-05T21:42:19.158459,2,2.2
4,17,2022-07-05T21:42:19.158459,5,2.1
6,19,2022-07-05T21:42:19.158459,4,4.699999999999999
5,20,2022-07-05T21:42:39.217751,6,9.8
2,20,2022-07-05T21:42:39.217751,8,1.5
1,17,2022-07-05T21:42:39.217751,10,3.4000000000000004
3,12,2022-07-05T21:42:39.217751,10,3.0
4,10,2022-07-05T21:42:39.217751,2,1.5
3,12,2022-07-05T21:42:39.217751,1,0.7000000000000001
7,15,2022-07-05T21:42:39.217751,4,8.6
5,15,2022-07-05T21:42:39.217751,10,7.5
4,15,2022-07-05T21:42:39.217751,4,1.3
10,19,2022-07-05T21:42:39.217751,10,0.2
2,20,2022-07-05T11:06:10.629235,9,7.4
2,14,2022-07-05T11:06:10.629235,8,7.199999999999999
6,11,2022-07-05T11:06:10.629235,9,0.3
4,20,2022-07-05T11:06:10.629235,4,7.7
9,17,2022-07-05T11:06:10.629235,10,9.1
5,14,2022-07-05T11:06:10.629235,6,5.6000000000000005
8,19,2022-07-05T11:06:10.629235,7,3.8
5,20,2022-07-05T11:06:10.629235,9,0.3
8,14,2022-07-05T11:06:10.629235,6,2.9
7,17,2022-07-05T11:06:10.629235,5,9.8
6,10,2022-07-05T11:06:45.698814,3,3.3000000000000003
8,10,2022-07-05T11:06:45.698814,8,0.8
6,18,2022-07-05T11:06:45.698814,6,9.1
7,11,2022-07-05T11:06:45.698814,4,1.3
2,20,2022-07-05T11:06:45.698814,10,8.2
5,11,2022-07-05T11:06:45.698814,8,7.3
2,12,2022-07-05T11:06:45.698814,2,9.200000000000001
8,18,2022-07-05T11:06:45.698814,1,2.9
4,17,2022-07-05T11:06:45.698814,1,7.3
2,13,2022-07-05T11:06:45.698814,1,2.6
6,20,2022-07-05T11:07:10.759438,4,7.9
9,16,2022-07-05T11:07:10.759438,7,8.5
6,13,2022-07-05T11:07:10.759438,6,6.5
4,18,2022-07-05T11:07:10.759438,1,5.5
1,14,2022-07-05T11:07:10.759438,10,5.699999999999999
9,10,2022-07-05T11:07:10.759438,7,4.1
4,11,2022-07-05T11:07:10.759438,9,1.4000000000000001
3,18,2022-07-05T11:07:10.759438,7,9.5
4,15,2022-07-05T11:07:10.759438,8,6.7
7,10,2022-07-05T11:07:10.759438,1,5.4
9,10,2022-07-05T11:08:40.947917,10,4.699999999999999
4,15,2022-07-05T11:08:40.947917,1,1.6
7,20,2022-07-05T11:08:40.948323,1,6.7
3,16,2022-07-05T11:08:40.948323,6,9.5
4,18,2022-07-05T11:08:40.948323,5,5.2
5,11,2022-07-05T11:08:40.948323,6,6.800000000000001
8,13,2022-07-05T11:08:40.948323,1,5.2
1,12,2022-07-05T11:08:40.948323,4,9.5
7,19,2022-07-05T11:08:40.948323,10,4.5
5,17,2022-07-05T11:08:40.948323,5,7.3
5,12,2022-07-05T11:08:45.962094,9,5.5
8,19,2022-07-05T11:08:45.962094,9,3.8
6,18,2022-07-05T11:08:45.962094,1,7.1
8,14,2022-07-05T11:08:45.962094,6,7.4
4,17,2022-07-05T11:08:45.962094,2,3.9000000000000004
3,19,2022-07-05T11:08:45.962094,9,7.9
2,20,2022-07-05T11:08:45.962094,4,6.1
7,13,2022-07-05T11:08:45.962094,4,9.5
1,18,2022-07-05T11:08:45.962094,9,3.3000000000000003
7,18,2022-07-05T11:08:45.962094,6,1.0
7,14,2022-07-05T11:11:01.281326,10,7.0
5,11,2022-07-05T11:11:01.281326,3,9.9
1,20,2022-07-05T11:11:01.281326,3,9.9
1,14,2022-07-05T11:11:01.281326,5,7.0
1,15,2022-07-05T11:11:01.281326,8,5.4
8,17,2022-07-05T11:11:01.281326,2,3.9000000000000004
9,16,2022-07-05T11:11:01.281326,8,9.9
5,14,2022-07-05T11:11:01.281326,5,7.1
2,19,2022-07-05T11:11:01.281326,8,8.299999999999999
3,14,2022-07-05T11:11:01.281326,9,2.0
5,18,2022-07-05T11:13:01.545750,5,0.0
2,17,2022-07-05T11:13:01.545750,10,8.8
8,16,2022-07-05T11:13:01.545750,5,1.3
6,17,2022-07-05T11:13:01.546172,2,4.699999999999999
9,15,2022-07-05T11:13:01.546172,8,9.7
8,16,2022-07-05T11:13:01.546172,4,1.5
1,13,2022-07-05T11:13:01.546528,1,5.699999999999999
7,11,2022-07-05T11:13:01.546528,4,6.2
10,16,2022-07-05T11:13:01.546528,1,4.9
3,19,2022-07-05T11:13:01.546528,2,7.5
9,19,2022-07-05T11:13:16.582737,3,5.0
9,14,2022-07-05T11:13:16.583068,3,9.200000000000001
5,19,2022-07-05T11:13:16.583068,7,7.0
8,15,2022-07-05T11:13:16.583068,7,4.9
6,20,2022-07-05T11:13:16.583068,9,7.5
9,12,2022-07-05T11:13:16.583068,1,7.3
8,18,2022-07-05T11:13:16.583068,10,6.6000000000000005
2,13,2022-07-05T11:13:16.583068,8,1.6
7,14,2022-07-05T11:13:16.583068,5,3.5
9,17,2022-07-05T11:13:16.583068,8,0.6
2,10,2022-07-05T11:14:01.680434,5,9.200000000000001
4,20,2022-07-05T11:14:01.680434,6,7.7
10,18,2022-07-05T11:14:01.680434,4,8.4
7,11,2022-07-05T11:14:01.680434,4,9.8
4,16,2022-07-05T11:14:01.680434,7,7.9
7,20,2022-07-05T11:14:01.680434,5,7.7
8,14,2022-07-05T11:14:01.680434,8,1.7999999999999998
2,13,2022-07-05T11:14:01.680434,2,7.1
3,18,2022-07-05T11:14:01.680434,9,0.4
3,16,2022-07-05T11:14:01.680434,4,4.9
9,17,2022-07-05T11:16:12.023820,1,7.0
6,10,2022-07-05T11:16:12.023820,4,1.5
9,11,2022-07-05T11:16:12.023820,3,3.1
5,10,2022-07-05T11:16:12.023820,10,7.1
6,16,2022-07-05T11:16:12.023820,1,6.1
10,16,2022-07-05T11:16:12.023820,6,2.5
4,20,2022-07-05T11:16:12.023820,1,3.5
7,18,2022-07-05T11:16:12.023820,4,7.800000000000001
6,17,2022-07-05T11:16:12.023820,4,6.2
3,14,2022-07-05T11:16:12.023820,1,5.699999999999999
9,10,2022-07-05T11:16:57.110537,9,3.2
7,15,2022-07-05T11:16:57.110537,10,7.5
6,10,2022-07-05T11:16:57.110537,1,2.3000000000000003
8,15,2022-07-05T11:16:57.110537,5,2.5
2,17,2022-07-05T11:16:57.110537,3,1.9
9,20,2022-07-05T11:16:57.110537,9,1.2
1,17,2022-07-05T11:16:57.110537,2,6.5
6,15,2022-07-05T11:16:57.110537,3,7.800000000000001
8,13,2022-07-05T11:16:57.110537,3,5.5
9,17,2022-07-05T11:16:57.110537,9,4.8
8,13,2022-07-05T11:17:32.193932,7,4.0
9,17,2022-07-05T11:17:32.193932,3,4.5
9,20,2022-07-05T11:17:32.193932,3,4.1
1,12,2022-07-05T11:17:32.193932,6,3.9000000000000004
10,20,2022-07-05T11:17:32.193932,2,7.199999999999999
4,18,2022-07-05T11:17:32.193932,6,0.5
