5,17,2022-07-05T18:23:37.516343,6,3.2
8,19,2022-07-05T18:23:37.516343,7,8.0
6,12,2022-07-05T18:23:37.516343,2,1.3
7,16,2022-07-05T18:23:37.516343,5,9.3
3,10,2022-07-05T18:23:37.516343,2,7.5
6,18,2022-07-05T18:23:37.516343,7,5.4
1,19,2022-07-05T18:23:37.516343,8,3.9000000000000004
2,15,2022-07-05T18:23:37.516343,10,5.300000000000001
10,16,2022-07-05T18:23:37.516343,1,6.4
7,11,2022-07-05T18:23:37.516343,4,2.3000000000000003
2,20,2022-07-05T18:27:07.999449,6,2.1
10,11,2022-07-05T18:27:07.999449,8,6.4
6,10,2022-07-05T18:27:07.999449,9,1.7000000000000002
9,20,2022-07-05T18:27:07.999449,3,4.9
4,20,2022-07-05T18:27:07.999449,8,6.2
1,19,2022-07-05T18:27:07.999449,4,1.7000000000000002
1,13,2022-07-05T18:27:07.999449,6,6.2
2,17,2022-07-05T18:27:07.999449,8,6.5
4,12,2022-07-05T18:27:07.999449,2,3.5999999999999996
5,13,2022-07-05T18:27:07.999449,4,2.5
8,20,2022-07-05T18:28:43.232123,6,5.2
5,20,2022-07-05T18:28:43.232123,6,0.8
9,20,2022-07-05T18:28:43.232123,9,5.5
8,15,2022-07-05T18:28:43.232123,1,1.2
7,12,2022-07-05T18:28:43.232123,1,5.1
4,11,2022-07-05T18:28:43.232123,1,0.7000000000000001
4,16,2022-07-05T18:28:43.232123,6,1.9
10,19,2022-07-05T18:28:43.232123,8,4.699999999999999
10,14,2022-07-05T18:28:43.232123,7,9.6
5,15,2022-07-05T18:28:43.232123,2,0.7000000000000001
4,13,2022-07-05T18:29:23.329512,3,7.5
10,12,2022-07-05T18:29:23.329512,10,5.300000000000001
7,17,2022-07-05T18:29:23.329512,7,0.1
10,14,2022-07-05T18:29:23.329512,1,4.3
9,15,2022-07-05T18:29:23.329512,7,3.1
6,15,2022-07-05T18:29:23.329512,7,5.5
9,17,2022-07-05T18:29:23.329512,1,9.399999999999999
9,19,2022-07-05T18:29:23.329512,7,0.1
2,14,2022-07-05T18:29:23.329512,7,8.100000000000001
4,20,2022-07-05T18:29:23.329512,10,8.5
8,10,2022-07-05T18:29:48.404515,4,8.100000000000001
10,15,2022-07-05T18:29:48.404515,4,8.100000000000001
3,13,2022-07-05T18:29:48.404515,6,9.9
10,17,2022-07-05T18:29:48.404515,9,3.5999999999999996
2,14,2022-07-05T18:29:48.404515,3,9.0
7,12,2022-07-05T18:29:48.404515,5,9.0
10,10,2022-07-05T18:29:48.404515,4,6.3
2,17,2022-07-05T18:29:48.404515,6,4.8
7,19,2022-07-05T18:29:48.404515,2,1.5
9,20,2022-07-05T18:29:48.404515,4,4.9
2,12,2022-07-05T18:30:13.437973,7,5.8
10,12,2022-07-05T18:30:13.437973,5,7.199999999999999
5,19,2022-07-05T18:30:13.437973,3,6.0
3,11,2022-07-05T18:30:13.437973,7,5.2
5,10,2022-07-05T18:30:13.437973,6,6.8999999999999995
